Date,Close,High,Low,Open,Volume
2016-08-16,16.631149649620056,17.35424315929413,15.908056139945984,16.321252584457397,104688056
2016-08-17,16.941046714782715,17.250943779945374,16.73444902896881,16.837746262550354,58381713
2016-08-18,18.18063497543335,18.490533113479614,16.73444902896881,16.837746262550354,179147855
2016-08-19,18.18063497543335,19.007027864456177,18.077337741851807,18.490533113479614,170200575
2016-08-22,21.79610252380371,21.79610252380371,18.697131872177124,18.903728485107422,474988809
2016-08-23,22.106000661849976,24.171981811523438,20.14331889152527,23.55218768119812,725574701
2016-08-24,21.5895037651062,23.035690784454346,21.486206531524658,21.899404048919678,156209950
2016-08-25,20.969709634780884,22.312597274780273,20.65981364250183,22.00270128250122,128156248
2016-08-26,19.833420753479004,21.27960777282715,19.73012137413025,21.176308393478394,123079646
2016-08-29,20.349915504455566,20.65981364250183,19.833420753479004,20.040019512176514,77543358
2016-08-30,19.73012137413025,20.556514263153076,19.626821994781494,20.45321488380432,81187706
2016-08-31,18.903728485107422,19.52352476119995,18.80043125152588,19.11032724380493,106893780
2016-09-01,18.903728485107422,19.420225381851196,18.593830347061157,19.11032724380493,75829786
2016-09-02,18.697131872177124,19.11032724380493,18.283934354782104,19.007027864456177,86488172
2016-09-05,18.283934354782104,19.007027864456177,17.974037289619446,18.903728485107422,65411328
2016-09-06,17.87073791027069,18.38723373413086,17.767439603805542,18.18063497543335,62987214
2016-09-07,17.664140224456787,18.18063497543335,17.04434609413147,17.147643327713013,59601138
2016-09-08,19.833420753479004,20.349915504455566,17.560840845108032,17.560840845108032,354117790
2016-09-09,18.80043125152588,20.45321488380432,18.593830347061157,20.14331889152527,152366222
2016-09-12,17.664140224456787,18.490533113479614,16.837746262550354,18.490533113479614,174216484
2016-09-13,17.250943779945374,18.697131872177124,17.04434609413147,17.974037289619446,227777132
2016-09-14,16.73444902896881,17.250943779945374,16.424551963806152,16.941046714782715,133905406
2016-09-15,17.457542538642883,17.767439603805542,17.04434609413147,17.250943779945374,168618876
2016-09-16,17.974037289619446,18.283934354782104,17.457542538642883,17.560840845108032,117467047
2016-09-19,17.77500021457672,18.5625,16.875,17.09999978542328,207028703
2016-09-20,17.77500021457672,18.5625,17.550000429153442,18.449999570846558,100371486
2016-09-21,17.21250021457672,18.0,16.987500429153442,18.0,129179117
2016-09-22,17.21250021457672,17.66249978542328,17.09999978542328,17.4375,106914627
2016-09-23,17.21250021457672,17.887499570846558,16.875,17.09999978542328,87610748
2016-09-26,15.974999785423279,17.21250021457672,15.862500429153442,17.09999978542328,144401518
2016-09-27,15.637499570846558,16.65000021457672,15.525000214576721,16.3125,151580915
2016-09-28,15.300000429153442,15.637499570846558,14.849999785423279,15.637499570846558,164628722
2016-09-29,15.074999570846558,15.75,14.962500214576721,15.75,96966089
2016-09-30,16.762499570846558,17.09999978542328,15.1875,15.300000429153442,249793767
2016-10-03,17.4375,17.77500021457672,16.987500429153442,17.21250021457672,198163274
2016-10-04,20.8125,20.925000429153442,17.550000429153442,17.66249978542328,612128665
2016-10-05,20.024999141693115,21.600000858306885,18.225000858306885,20.925000429153442,597335268
2016-10-06,19.462499141693115,20.587499141693115,19.237500429153442,20.137499570846558,93358438
2016-10-07,19.800000429153442,20.25,19.237500429153442,19.912500858306885,39087707
2016-10-10,18.899999141693115,19.800000429153442,18.787500858306885,19.800000429153442,56177096
2016-10-11,18.337499141693115,19.350000858306885,18.0,19.125,84184771
2016-10-12,18.225000858306885,18.5625,18.0,18.449999570846558,36746894
2016-10-13,17.887499570846558,18.112500429153442,17.324999570846558,18.112500429153442,55869752
2016-10-14,18.449999570846558,19.350000858306885,17.887499570846558,18.112500429153442,133421528
2016-10-17,18.0,18.5625,17.887499570846558,18.449999570846558,53878867
2016-10-18,18.112500429153442,18.449999570846558,17.887499570846558,18.0,30598842
2016-10-19,18.337499141693115,18.5625,18.112500429153442,18.225000858306885,50647381
2016-10-20,18.337499141693115,19.012499570846558,18.112500429153442,18.449999570846558,101774826
2016-10-21,18.5625,18.787500858306885,18.337499141693115,18.675000429153442,64888811
2016-10-24,18.675000429153442,18.899999141693115,18.337499141693115,18.5625,53029082
2016-10-25,18.449999570846558,19.237500429153442,18.449999570846558,19.125,68794518
2016-10-26,18.5625,18.787500858306885,18.449999570846558,18.675000429153442,44831594
2016-10-27,18.449999570846558,18.675000429153442,18.225000858306885,18.5625,38977758
2016-10-28,18.225000858306885,18.5625,18.0,18.449999570846558,58373865
2016-10-31,18.0,18.337499141693115,17.77500021457672,18.337499141693115,39721127
2016-11-01,18.225000858306885,18.337499141693115,18.0,18.112500429153442,34159447
2016-11-02,18.112500429153442,18.337499141693115,18.0,18.225000858306885,42965379
2016-11-03,18.0,18.225000858306885,17.887499570846558,18.225000858306885,27053295
2016-11-04,17.77500021457672,18.225000858306885,17.550000429153442,18.112500429153442,104163765
2016-11-07,17.77500021457672,18.0,17.66249978542328,17.887499570846558,21746462
2016-11-08,19.012499570846558,19.350000858306885,17.66249978542328,17.77500021457672,228974026
2016-11-09,19.800000429153442,20.25,19.125,19.350000858306885,202678872
2016-11-10,19.6875,20.699999570846558,19.574999570846558,20.024999141693115,146846252
2016-11-11,20.8125,21.037500858306885,19.6875,19.800000429153442,226695872
2016-11-14,20.362500429153442,21.375,20.25,21.149999141693115,107156713
2016-11-15,21.262499570846558,21.375,19.912500858306885,20.475000858306885,179074652
2016-11-16,22.5,23.399999141693115,21.375,21.487500429153442,439811540
2016-11-17,22.949999570846558,23.625,22.387499570846558,22.612500429153442,241805841
2016-11-18,22.162500858306885,23.399999141693115,22.050000429153442,23.0625,193786549
2016-11-21,22.050000429153442,22.5,21.824999570846558,22.274999141693115,96070967
2016-11-22,20.925000429153442,22.274999141693115,20.8125,22.162500858306885,137661963
2016-11-23,23.0625,23.287500858306885,20.8125,20.925000429153442,278382339
2016-11-24,22.725000858306885,23.512499570846558,22.612500429153442,23.287500858306885,143072413
2016-11-25,24.524999141693115,24.75,22.725000858306885,22.949999570846558,336400273
2016-11-28,24.637499570846558,25.3125,23.962499141693115,24.300000429153442,476242220
2016-11-29,24.1875,25.199999570846558,23.399999141693115,24.75,254892146
2016-11-30,26.212499141693115,26.774999141693115,24.412500858306885,24.412500858306885,638219867
2016-12-01,25.875,27.337499141693115,25.199999570846558,26.4375,425797132
2016-12-02,22.949999570846558,26.550000429153442,22.274999141693115,26.212499141693115,395402337
2016-12-05,22.387499570846558,23.962499141693115,21.487500429153442,23.399999141693115,377648968
2016-12-06,20.25,22.050000429153442,20.024999141693115,21.9375,263244568
2016-12-07,22.050000429153442,22.5,20.25,20.25,270444702
2016-12-08,22.949999570846558,23.399999141693115,22.274999141693115,22.837499141693115,137402727
2016-12-09,22.612500429153442,23.287500858306885,22.274999141693115,22.949999570846558,119193235
2016-12-12,22.837499141693115,23.0625,22.050000429153442,22.5,90408089
2016-12-13,23.850000858306885,24.75,22.837499141693115,23.0625,251001496
2016-12-14,24.074999570846558,24.300000429153442,23.399999141693115,24.074999570846558,115707231
2016-12-15,24.1875,24.75,23.850000858306885,24.1875,126373567
2016-12-16,23.399999141693115,24.300000429153442,23.175000429153442,24.1875,113590256
2016-12-19,23.0625,23.850000858306885,22.612500429153442,23.737500429153442,142768735
2016-12-20,22.949999570846558,23.399999141693115,22.612500429153442,23.287500858306885,114171473
2016-12-21,22.949999570846558,23.737500429153442,22.949999570846558,23.287500858306885,88848012
2016-12-22,22.612500429153442,23.0625,22.387499570846558,23.0625,70863324
2016-12-23,22.725000858306885,23.175000429153442,22.612500429153442,22.837499141693115,58400770
2016-12-26,22.5,22.949999570846558,22.274999141693115,22.837499141693115,75308002
2016-12-27,22.612500429153442,22.725000858306885,22.162500858306885,22.5,64749356
2016-12-28,22.5,22.837499141693115,22.387499570846558,22.725000858306885,46621802
2016-12-29,22.5,22.612500429153442,22.274999141693115,22.5,46626799
2016-12-30,22.050000429153442,22.5,21.9375,22.387499570846558,39381363
2017-01-02,21.712499141693115,22.050000429153442,21.600000858306885,22.050000429153442,51419762
2017-01-03,22.5,23.0625,21.600000858306885,21.712499141693115,112834934
2017-01-04,21.9375,22.725000858306885,21.824999570846558,22.612500429153442,54689324
2017-01-05,21.712499141693115,22.162500858306885,21.600000858306885,21.9375,36745668
2017-01-06,21.375,21.9375,21.149999141693115,21.712499141693115,47479501
2017-01-09,20.475000858306885,21.824999570846558,20.137499570846558,21.375,96786728
2017-01-10,20.137499570846558,21.037500858306885,19.800000429153442,20.25,94496123
2017-01-11,22.050000429153442,22.387499570846558,20.024999141693115,20.25,122433631
2017-01-12,20.699999570846558,22.949999570846558,20.024999141693115,22.725000858306885,144996475
2017-01-13,20.699999570846558,21.600000858306885,20.362500429153442,20.587499141693115,86094874
2017-01-16,20.362500429153442,20.925000429153442,19.574999570846558,20.699999570846558,103617993
2017-01-17,20.362500429153442,20.8125,20.25,20.362500429153442,45864843
2017-01-18,20.137499570846558,20.587499141693115,20.024999141693115,20.362500429153442,35950091
2017-01-19,20.25,20.8125,20.137499570846558,20.362500429153442,47849321
2017-01-20,20.699999570846558,21.037500858306885,20.137499570846558,20.25,72874809
2017-01-23,20.587499141693115,21.712499141693115,20.362500429153442,20.925000429153442,71596394
2017-01-24,20.362500429153442,20.8125,20.137499570846558,20.699999570846558,45209836
2017-01-25,19.800000429153442,20.587499141693115,19.6875,20.362500429153442,38860144
2017-01-26,20.25,20.362500429153442,19.800000429153442,19.912500858306885,40241204
2017-01-27,20.024999141693115,20.362500429153442,19.912500858306885,20.362500429153442,35573041
2017-01-30,20.024999141693115,20.587499141693115,19.912500858306885,20.024999141693115,61270881
2017-01-31,19.237500429153442,20.475000858306885,19.012499570846558,20.024999141693115,118491096
2017-02-01,18.899999141693115,19.462499141693115,18.787500858306885,19.350000858306885,39042076
2017-02-02,18.675000429153442,19.125,18.449999570846558,18.899999141693115,41332864
2017-02-03,18.337499141693115,18.787500858306885,18.112500429153442,18.675000429153442,57513590
2017-02-06,18.899999141693115,19.237500429153442,18.337499141693115,18.449999570846558,57101906
2017-02-07,18.225000858306885,18.899999141693115,18.112500429153442,18.899999141693115,47631704
2017-02-08,18.449999570846558,18.675000429153442,18.112500429153442,18.337499141693115,33919586
2017-02-09,18.899999141693115,19.350000858306885,18.449999570846558,18.5625,55018196
2017-02-10,18.5625,19.012499570846558,18.449999570846558,18.899999141693115,45131745
2017-02-13,19.125,19.6875,18.675000429153442,18.675000429153442,96295154
2017-02-14,19.350000858306885,20.024999141693115,19.125,19.237500429153442,75423846
2017-02-15,19.350000858306885,19.574999570846558,19.012499570846558,19.237500429153442,39328106
2017-02-16,19.574999570846558,20.137499570846558,19.462499141693115,19.574999570846558,74757405
2017-02-17,18.899999141693115,19.462499141693115,18.787500858306885,19.350000858306885,51783687
2017-02-20,18.225000858306885,19.125,18.0,18.899999141693115,50754201
2017-02-21,17.887499570846558,18.449999570846558,17.324999570846558,18.337499141693115,52110143
2017-02-22,17.887499570846558,18.337499141693115,17.4375,17.550000429153442,59556915
2017-02-23,17.77500021457672,18.0,17.324999570846558,18.0,56722948
2017-02-24,18.0,18.337499141693115,17.77500021457672,17.887499570846558,40883551
2017-02-27,17.4375,18.0,17.324999570846558,18.0,42986085
2017-02-28,17.550000429153442,17.77500021457672,17.4375,17.66249978542328,27594112
2017-03-01,17.550000429153442,17.887499570846558,17.550000429153442,17.66249978542328,22956081
2017-03-02,17.4375,17.77500021457672,17.324999570846558,17.550000429153442,23864906
2017-03-03,16.987500429153442,17.550000429153442,16.875,17.4375,36581412
2017-03-06,16.199999570846558,17.09999978542328,16.08750021457672,17.09999978542328,46753705
2017-03-07,15.862500429153442,16.53749978542328,15.637499570846558,16.3125,55049453
2017-03-08,17.887499570846558,18.225000858306885,15.862500429153442,15.974999785423279,131787323
2017-03-09,17.77500021457672,18.5625,17.66249978542328,18.112500429153442,61243637
2017-03-10,18.225000858306885,18.449999570846558,17.77500021457672,17.77500021457672,38896680
2017-03-13,18.225000858306885,18.675000429153442,18.0,18.337499141693115,34055807
2017-03-14,18.337499141693115,18.675000429153442,18.112500429153442,18.337499141693115,32437850
2017-03-15,18.112500429153442,18.449999570846558,18.0,18.449999570846558,22032132
2017-03-16,18.337499141693115,18.787500858306885,18.0,18.225000858306885,44136206
2017-03-17,18.225000858306885,18.5625,18.112500429153442,18.337499141693115,37352480
2017-03-20,18.112500429153442,18.5625,18.0,18.337499141693115,49318062
2017-03-21,18.337499141693115,18.449999570846558,17.887499570846558,18.0,45874702
2017-03-22,18.112500429153442,18.449999570846558,18.0,18.337499141693115,39250925
2017-03-23,18.0,18.337499141693115,17.887499570846558,18.0,36980183
2017-03-24,17.887499570846558,18.225000858306885,17.887499570846558,18.112500429153442,18933562
2017-03-27,17.887499570846558,18.112500429153442,17.887499570846558,18.0,12324483
2017-03-28,17.887499570846558,18.225000858306885,17.77500021457672,18.0,31696681
2017-03-29,18.337499141693115,18.675000429153442,17.77500021457672,17.887499570846558,82252903
2017-03-30,18.449999570846558,19.6875,18.225000858306885,18.5625,140422847
2017-03-31,18.449999570846558,18.5625,18.225000858306885,18.449999570846558,45358977
2017-04-03,18.675000429153442,19.012499570846558,18.337499141693115,18.5625,57266827
2017-04-04,18.225000858306885,18.899999141693115,17.77500021457672,18.787500858306885,91311768
2017-04-05,18.225000858306885,18.675000429153442,18.0,18.225000858306885,58132884
2017-04-06,19.350000858306885,19.574999570846558,18.449999570846558,18.449999570846558,197115631
2017-04-07,19.462499141693115,20.024999141693115,19.125,19.462499141693115,122285005
2017-04-10,19.237500429153442,19.800000429153442,19.012499570846558,19.574999570846558,70124868
2017-04-11,18.899999141693115,19.800000429153442,18.675000429153442,19.350000858306885,83194488
2017-04-12,18.787500858306885,19.012499570846558,18.449999570846558,18.899999141693115,45546501
2017-04-13,18.787500858306885,19.125,18.675000429153442,18.899999141693115,35885308
2017-04-14,18.5625,18.899999141693115,18.449999570846558,18.899999141693115,32986632
